央视频道,#genre#
048重庆卫视高清,http://211.137.115.110:8080/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8
049安徽卫视高清,http://211.137.115.110:8080/gitv_live/G_ANHUI-HD/G_ANHUI-HD.m3u8
050湖北卫视高清,http://211.137.115.110:8080/gitv_live/G_HUBEI-HD/G_HUBEI-HD.m3u8
051广东卫视高清,http://211.137.115.110:8080/gitv_live/GDWS-HD/GDWS-HD.m3u8
052黑龙江卫视高清,http://211.137.115.110:8080/gitv_live/HLJWS-HD/HLJWS-HD.m3u8
053深圳卫视高清,http://211.137.115.110:8080/gitv_live/SZWS-HD/SZWS-HD.m3u8
054陕西卫视,http://211.137.115.110:8080/gitv_live/G_SHANXI/G_SHANXI.m3u8
055安徽卫视,http://211.137.115.110:8080/gitv_live/AHWS/AHWS.m3u8
056辽宁卫视,http://211.137.115.110:8080/gitv_live/LNWS/LNWS.m3u8
057山东卫视,http://211.137.115.110:8080/gitv_live/SDWS/SDWS.m3u8
058广西卫视,http://211.137.115.110:8080/gitv_live/GXWS/GXWS.m3u8
059海南卫视,http://211.137.115.110:8080/gitv_live/LYWS/LYWS.m3u8
060重庆卫视,http://211.137.115.110:8080/gitv_live/G_CHONGQING/G_CHONGQING.m3u8
061四川卫视,http://211.137.115.110:8080/gitv_live/SCWS/SCWS.m3u8
062河南卫视,http://211.137.115.110:8080/gitv_live/HENAN/HENAN.m3u8
063东南卫视,http://211.137.115.110:8080/gitv_live/DNWS/DNWS.m3u8
064天津卫视,http://211.137.115.110:8080/gitv_live/TJWS/TJWS.m3u8
065江西卫视,http://211.137.115.110:8080/gitv_live/JXWS/JXWS.m3u8
066湖北卫视,http://211.137.115.110:8080/gitv_live/G_HUBEI/G_HUBEI.m3u8
067吉林卫视,http://211.137.115.110:8080/gitv_live/G_JILIN/G_JILIN.m3u8
068山西卫视,http://211.137.115.110:8080/gitv_live/SXWS/SXWS.m3u8
069贵州卫视,http://211.137.115.110:8080/gitv_live/G_GUIZHOU/G_GUIZHOU.m3u8
070青海卫视,http://211.137.115.110:8080/gitv_live/G_QINGHAI/G_QINGHAI.m3u8
071内蒙古卫视,http://211.137.115.110:8080/gitv_live/G_NEIMENGGU/G_NEIMENGGU.m3u8
072云南卫视,http://211.137.115.110:8080/gitv_live/G_YUNNAN/G_YUNNAN.m3u8
073河北卫视,http://211.137.115.110:8080/gitv_live/G_HEBEI/G_HEBEI.m3u8
074宁夏卫视,http://211.137.115.110:8080/gitv_live/G_NINGXIA/G_NINGXIA.m3u8
075新疆卫视,http://211.137.115.110:8080/gitv_live/G_XINJIANG/G_XINJIANG.m3u8
076甘肃卫视,http://211.137.115.110:8080/gitv_live/G_GANSU/G_GANSU.m3u8
077CETV-1,http://211.137.115.110:8080/gitv_live/G_CETV-1/G_CETV-1.m3u8
078CETV-2,http://211.137.115.110:8080/gitv_live/G_CETV-2/G_CETV-2.m3u8
079CETV-3,http://211.137.115.110:8080/gitv_live/G_CETV-3/G_CETV-3.m3u8
080CETV-4,http://211.137.115.110:8080/gitv_live/G_CETV-4/G_CETV-4.m3u8
081浙江卫视,http://211.137.115.110:8080/gitv_live/G_ZHEJIANG/G_ZHEJIANG.m3u8
082江苏卫视,http://211.137.115.110:8080/gitv_live/JSWS-HD/JSWS-HD.m3u8
083湖南卫视,http://211.137.115.110:8080/gitv_live/G_HUNAN/G_HUNAN.m3u8
084东方卫视,http://211.137.115.110:8080/gitv_live/G_DONGFANG/G_DONGFANG.m3u8
085北京卫视,http://211.137.115.110:8080/gitv_live/G_BEIJING/G_BEIJING.m3u8
086广东卫视,http://211.137.115.110:8080/gitv_live/G_GUANGDONG/G_GUANGDONG.m3u8
087深圳卫视,http://211.137.115.110:8080/gitv_live/G_SHENZHEN/G_SHENZHEN.m3u8
088西藏卫视,http://211.137.115.110:8080/gitv_live/G_XIZANG/G_XIZANG.m3u8
089兵团卫视,http://211.137.115.110:8080/gitv_live/G_BINGTUAN/G_BINGTUAN.m3u8
090南方卫视,http://211.137.115.110:8080/gitv_live/G_NANFANG/G_NANFANG.m3u8
091厦门卫视,http://211.137.115.110:8080/gitv_live/G_XIAMEN/G_XIAMEN.m3u8
092延边卫视,http://211.137.115.110:8080/gitv_live/G_YANBIAN/G_YANBIAN.m3u8
093安多卫视,http://211.137.115.110:8080/gitv_live/G_ANDUO/G_ANDUO.m3u8
094农林卫视,http://211.137.115.110:8080/gitv_live/G_NONGLIN/G_NONGLIN.m3u8
095康巴卫视,http://211.137.115.110:8080/gitv_live/G_KANGBA/G_KANGBA.m3u8
096发现之旅,http://211.137.115.110:8080/gitv_live/G_FAXIANZL/G_FAXIANZL.m3u8
097老故事,http://211.137.115.110:8080/gitv_live/G_LAOGUSHI/G_LAOGUSHI.m3u8
098女性时尚,http://211.137.115.110:8080/gitv_live/G_NVXINGSS/G_NVXINGSS.m3u8
099山东教育电视台,http://211.137.115.110:8080/gitv_live/G_SDETV/G_SDETV.m3u8
100置业频道,http://211.137.115.110:8080/gitv_live/G_ZHIYE/G_ZHIYE.m3u8
101京视剧场,http://211.137.115.110:8080/gitv_live/G_JINGJU/G_JINGJU.m3u8
102新娱乐,http://211.137.115.110:8080/gitv_live/G_XINYULE/G_XINYULE.m3u8
103家庭理财,http://211.137.115.110:8080/gitv_live/G_JIATINGLC/G_JIATINGLC.m3u8
104弈坛春秋,http://211.137.115.110:8080/gitv_live/G_YITANCQ/G_YITANCQ.m3u8
105高尔夫,http://211.137.115.110:8080/gitv_live/G_GAOERFU/G_GAOERFU.m3u8
106职业指南,http://211.137.115.110:8080/gitv_live/G_ZHIYEZN/G_ZHIYEZN.m3u8
107中国交通频道,http://211.137.115.110:8080/gitv_live/G_ZHONGGUOJT/G_ZHONGGUOJT.m3u8
108吉林篮球,http://211.137.115.110:8080/gitv_live/G_LANQIU/G_LANQIU.m3u8
109熊猫频道,http://211.137.115.110:8080/gitv_live/G_XIONGMAO/G_XIONGMAO.m3u8
110财富天下,http://211.137.115.110:8080/gitv_live/G_CAIFUTIANXIA/G_CAIFUTIANXIA.m3u8
111炫动卡通,http://211.137.115.110:8080/gitv_live/G_XUANDONG/G_XUANDONG.m3u8
112嘉佳卡通,http://211.137.115.110:8080/gitv_live/G_JIAJIA/G_JIAJIA.m3u8
113金鹰卡通,http://211.137.115.110:8080/gitv_live/G_JINYING/G_JINYING.m3u8
114卡酷少儿,http://211.137.115.110:8080/gitv_live/G_KAKU/G_KAKU.m3u8
115优漫卡通,http://211.137.115.110:8080/gitv_live/G_YOUMAN/G_YOUMAN.m3u8
西教台一年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO1/G_XIJIAO1.m3u8
西教台二年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO2/G_XIJIAO2.m3u8
西教台三年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO3/G_XIJIAO3.m3u8
西教台四年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO4/G_XIJIAO4.m3u8
西教台五年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO5/G_XIJIAO5.m3u8
西教台六年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO6/G_XIJIAO6.m3u8
西教台七年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO7/G_XIJIAO7.m3u8
西教台八年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO8/G_XIJIAO8.m3u8
西教台九年级,http://211.137.115.110:8080/gitv_live/G_XIJIAO9/G_XIJIAO9.m3u8
西教台高一,http://211.137.115.110:8080/gitv_live/G_XIJIAO10/G_XIJIAO10.m3u8
西教台高二,http://211.137.115.110:8080/gitv_live/G_XIJIAO11/G_XIJIAO11.m3u8
西教台高三文,http://211.137.115.110:8080/gitv_live/G_XIJIAO12/G_XIJIAO12.m3u8
西教台高三理,http://211.137.115.110:8080/gitv_live/G_XIJIAO13/G_XIJIAO13.m3u8
家有购物,http://211.137.115.110:8080/gitv_live/G_JIAYOUGOU/G_JIAYOUGOU.m3u8
优购物,http://211.137.115.110:8080/gitv_live/G_YOUGOU/G_YOUGOU.m3u8
好享购物,http://211.137.115.110:8080/gitv_live/G_HAOXIANG/G_HAOXIANG.m3u8
央广购物,http://211.137.115.110:8080/gitv_live/G_YANGGUANGGOU/G_YANGGUANGGOU.m3u8
风尚购物,http://211.137.115.110:8080/gitv_live/G_FENGSHANG/G_FENGSHANG.m3u8
快乐购物,http://211.137.115.110:8080/gitv_live/G_KUAILEGOU/G_KUAILEGOU.m3u8
时尚购物,http://211.137.115.110:8080/gitv_live/G_SHISHANGGOU/G_SHISHANGGOU.m3u8
家家购物,http://211.137.115.110:8080/gitv_live/G_JIAJIAGOU/G_JIAJIAGOU.m3u8
环球购物,http://211.137.115.110:8080/gitv_live/G_HUANQIUGOU/G_HUANQIUGOU.m3u8
港台综合,#genre#
HKS卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
中视新聞HD,mitv://147.135.39.171:9906/5cc68d1700024b76fadeb42526e50971.ts
中天新闻,mitv://147.135.39.171:9906/5d9a3461000c5e329cd7e0cc2586313a.ts
凤凰中文,http://117.169.120.143:8080/live/fhchinese/1.m3u8
凤凰卫视资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
澳门有线1台,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线2台,http://202.175.127.77/live/show/ch2/index.m3u8
澳门有线3台,http://202.175.127.77/live/show/ch3/index.m3u8
中华卫视,http://pull.leshantangjt.com/live/playlist.m3u8
澳门综艺,http://61.244.22.5/ch6/_definst_/hd_ch6.live/opuylist.m3u8
澳门莲花台,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/playlist.m3u8
澳门澳亚卫视台,http://stream.mastvnet.com/MASTV/sd/live.m3u8
TVB亚视连续剧,http://47.240.60.73/163cc.php?id=244746189
亚视ATV,https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_lo.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视文旅台,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
香港亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
华纳电影台,http://192.154.103.75:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
黑莓电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225927/1.m3u8
超级电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
动作电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226288/1.m3u8
香港电影,http://tx.hls.huya.com/huyalive/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1.m3u8
东森综合,http://live.zbjh.cc/live/ws131.m3u8
纬来戏剧,http://live.zbjh.cc/live/ws132.m3u8
纬来综合,http://live.zbjh.cc/live/ws133.m3u8
纬来育樂,http://live.zbjh.cc/live/ws135.m3u8
纬来日本,http://live.zbjh.cc/live/ws136.m3u8
纬来体育,http://live.zbjh.cc/live/ws138.m3u8
ELTA影剧,http://live.zbjh.cc/live/ws140.m3u8
NAT GEO people,http://live.zbjh.cc/live/ws143.m3u8
NAT GEO WILD,http://live.zbjh.cc/live/ws145.m3u8
卫视电影,http://live.zbjh.cc/live/ws101.m3u8
FOX,http://live.zbjh.cc/live/ws104.m3u8
三立都会,http://live.zbjh.cc/live/ws105.m3u8
FOX famlly movies,http://live.zbjh.cc/live/ws106.m3u8
FOX CRIME,http://live.zbjh.cc/live/ws107.m3u8
三立综合,http://live.zbjh.cc/live/ws124.m3u8
三立台湾,http://live.zbjh.cc/live/ws127.m3u8
东森戏剧,http://live.zbjh.cc/live/ws128.m3u8
中天新闻台,http://tv.ukiss.love/dl/tv/8/wintvh.php?id=19
台視新聞,http://iptv.zbjh.live/live/tw102.m3u8
